company_name,quote_id,description,qty,unit_price,filter_efficiency,dimensions,item_type,Length,Height,Gutter,Depth,Pockets
ANA,18289.0,Filtros MP/G3.785.180.10,4.0,6.75,G3,785.180.10,Filtro,785.0,180.0,10.0,,
ANA,18300.0,Filtros MV/G4.490.490.45,4.0,8.25,G4,490.490.45,Filtro,490.0,490.0,45.0,,
ANA,18313.0,Filtros MV/G4.592.592.98,4.0,9.95,G4,592.592.98,Filtro,592.0,592.0,98.0,,
ANA,18313.0,Filtros MV/G4.592.280.98,6.0,8.25,G4,592.280.98,Filtro,592.0,280.0,98.0,,
ANA,18313.0,Filtros G4.592.287.300.25.3,8.0,9.5,G4,592.287.300.25.3,Filtro,592.0,287.0,25.0,300.0,3.0
ANA,18313.0,Filtros G4.287.287.300.25.2,3.0,8.95,G4,287.287.300.25.2,Filtro,287.0,287.0,25.0,300.0,2.0
ANA,18314.0,Filtros MP/G3.785.180.10,2.0,8.5,G3,785.180.10,Filtro,785.0,180.0,10.0,,
ANA,18322.0,Filtros MV/G4.507.517.48,6.0,8.75,G4,507.517.48,Filtro,507.0,517.0,48.0,,
ANA,18368.0,Filtros F7.592.287.500.25.10,3.0,24.5,F7,592.287.500.25.10,Filtro,592.0,287.0,25.0,500.0,10.0
ANA,18380.0,Filtros G4.592.592.300.25.4,24.0,11.5,G4,592.592.300.25.4,Filtro,592.0,592.0,25.0,300.0,4.0
ANA,18387.0,Filtros MP/G3.1100.185.10,30.0,5.95,G3,1100.185.10,Filtro,1100.0,185.0,10.0,,
ANA,18387.0,Filtros MP/G3.1100.185.10,36.0,5.95,G3,1100.185.10,Filtro,1100.0,185.0,10.0,,
ANA,18387.0,Filtros MP/G3.1070.205.10,12.0,5.95,G3,1070.205.10,Filtro,1070.0,205.0,10.0,,
ANA,18387.0,Filtros MP/G3.900.175.10,4.0,5.5,G3,900.175.10,Filtro,900.0,175.0,10.0,,
ANA,18387.0,Filtros MP/G3.760.215.5,10.0,6.95,G3,760.215.5,Filtro,760.0,215.0,5.0,,
ANA,18405.0,Filtros M5.592.287.500.25.6,3.0,14.0,M5,592.287.500.25.6,Filtro,592.0,287.0,25.0,500.0,6.0
ANA,18405.0,Filtros M5.287.287.500.25.3,3.0,11.5,M5,287.287.500.25.3,Filtro,287.0,287.0,25.0,500.0,3.0
ANA,18405.0,Filtros M5.592.287.500.25.6,3.0,14.0,M5,592.287.500.25.6,Filtro,592.0,287.0,25.0,500.0,6.0
ANA,18405.0,Filtros M5.287.287.500.25.3,3.0,11.5,M5,287.287.500.25.3,Filtro,287.0,287.0,25.0,500.0,3.0
ANA,18405.0,Filtros F7.592.287.600.25.8,3.0,16.5,F7,592.287.600.25.8,Filtro,592.0,287.0,25.0,600.0,8.0
ANA,18405.0,Filtros F7.287.287.600.25.4,3.0,12.5,F7,287.287.600.25.4,Filtro,287.0,287.0,25.0,600.0,4.0
ANA,18405.0,Filtros M5.870.390.500.25.9,3.0,17.0,M5,870.390.500.25.9,Filtro,870.0,390.0,25.0,500.0,9.0
ANA,18405.0,Filtros F7.870.390.500.25.13,3.0,24.5,F7,870.390.500.25.13,Filtro,870.0,390.0,25.0,500.0,13.0
ANA,18405.0,Filtros M5.592.592.360.25.8,3.0,12.9,M5,592.592.360.25.8,Filtro,592.0,592.0,25.0,360.0,8.0
ANA,18405.0,Filtros M5.287.592.360.25.4,3.0,11.0,M5,287.592.360.25.4,Filtro,287.0,592.0,25.0,360.0,4.0
ANA,18405.0,Filtros F7.592.592.550.25.8,3.0,15.5,F7,592.592.550.25.8,Filtro,592.0,592.0,25.0,550.0,8.0
ANA,18405.0,Filtros F7.287.592.550.25.4,3.0,11.0,F7,287.592.550.25.4,Filtro,287.0,592.0,25.0,550.0,4.0
ANA,18405.0,Filtros M5.592.287.500.25.6,3.0,14.0,M5,592.287.500.25.6,Filtro,592.0,287.0,25.0,500.0,6.0
ANA,18405.0,Filtros M5.287.287.500.25.3,3.0,11.5,M5,287.287.500.25.3,Filtro,287.0,287.0,25.0,500.0,3.0
ANA,18405.0,Filtros M5.592.287.500.25.6,3.0,14.0,M5,592.287.500.25.6,Filtro,592.0,287.0,25.0,500.0,6.0
ANA,18405.0,Filtros M5.592.287.500.25.6,3.0,14.0,M5,592.287.500.25.6,Filtro,592.0,287.0,25.0,500.0,6.0
ANA,18405.0,Filtros M5.287.287.500.25.3,3.0,11.5,M5,287.287.500.25.3,Filtro,287.0,287.0,25.0,500.0,3.0
ANA,18405.0,Filtros M5.870.390.500.25.9,1.0,17.0,M5,870.390.500.25.9,Filtro,870.0,390.0,25.0,500.0,9.0
ANA,18405.0,Filtros M5.592.592.300.25.6,6.0,12.9,M5,592.592.300.25.6,Filtro,592.0,592.0,25.0,300.0,6.0
ANA,18408.0,Filtros M5.870.390.500.25.9,2.0,18.25,M5,870.390.500.25.9,Filtro,870.0,390.0,25.0,500.0,9.0
ANA,18455.0,Filtros MV/G4.800.445.98,20.0,11.5,G4,800.445.98,Filtro,800.0,445.0,98.0,,
ANA,18455.0,Filtros MV/G4.800.445.98,20.0,11.5,G4,800.445.98,Filtro,800.0,445.0,98.0,,
ANA,18469.0,Filtros F7.592.592.300.25.6,18.0,12.99,F7,592.592.300.25.6,Filtro,592.0,592.0,25.0,300.0,6.0
ANA,18469.0,Filtros F7.287.592.300.25.3,9.0,9.5,F7,287.592.300.25.3,Filtro,287.0,592.0,25.0,300.0,3.0
ANA,18469.0,Filtros F7.592.592.300.25.6,18.0,12.99,F7,592.592.300.25.6,Filtro,592.0,592.0,25.0,300.0,6.0
ANA,18469.0,Filtros F7.287.592.300.25.3,9.0,9.5,F7,287.592.300.25.3,Filtro,287.0,592.0,25.0,300.0,3.0
ANA,18470.0,Filtros F7.490.592.360.25.6,18.0,12.99,F7,490.592.360.25.6,Filtro,490.0,592.0,25.0,360.0,6.0
ANA,18470.0,Filtros F7.490.592.360.25.6,18.0,12.99,F7,490.592.360.25.6,Filtro,490.0,592.0,25.0,360.0,6.0
ANA,18471.0,Filtros MV/G4.585.525.100,2.0,12.5,G4,585.525.100,Filtro,585.0,525.0,100.0,,
ANA,18471.0,Filtros MV/G4.585.525.100,2.0,12.5,G4,585.525.100,Filtro,585.0,525.0,100.0,,
ANA,18512.0,Filtros MP/G4.650.630.25,4.0,14.5,G4,650.630.25,Filtro,650.0,630.0,25.0,,
ANA,18512.0,Filtros MP/G4.650.630.25,4.0,14.5,G4,650.630.25,Filtro,650.0,630.0,25.0,,
ANA,18518.0,Filtros M5.392.792.500.25.6,48.0,22.5,M5,392.792.500.25.6,Filtro,392.0,792.0,25.0,500.0,6.0
ANA,18518.0,Filtros F7.392.792.635.25.4,48.0,21.5,F7,392.792.635.25.4,Filtro,392.0,792.0,25.0,635.0,4.0
ANA,18518.0,Filtros M5.392.792.500.25.6,48.0,22.5,M5,392.792.500.25.6,Filtro,392.0,792.0,25.0,500.0,6.0
ANA,18518.0,Filtros F7.392.792.635.25.4,48.0,21.5,F7,392.792.635.25.4,Filtro,392.0,792.0,25.0,635.0,4.0
ANA,18523.0,Filtros MV/G4.592.592.48,18.0,7.5,G4,592.592.48,Filtro,592.0,592.0,48.0,,
ANA,18523.0,Filtros MV/G4.1665.420.48,4.0,12.5,G4,1665.420.48,Filtro,1665.0,420.0,48.0,,
ANA,18523.0,Filtros MV/G4.592.592.48,18.0,7.5,G4,592.592.48,Filtro,592.0,592.0,48.0,,
ANA,18523.0,Filtros MV/G4.1665.420.48,4.0,12.5,G4,1665.420.48,Filtro,1665.0,420.0,48.0,,
ANA,18525.0,Filtros F7.440.515.400.25.7,4.0,21.5,F7,440.515.400.25.7,Filtro,440.0,515.0,25.0,400.0,7.0
ANA,18574.0,Filtros MV/G4.592.592.48 ,4.0,8.15,G4,592.592.48,Filtro,592.0,592.0,48.0,,
ANA,18574.0,Filtros F9.592.592.500.25.10,36.0,19.5,F9,592.592.500.25.10,Filtro,592.0,592.0,25.0,500.0,10.0
ANA,18574.0,Filtros G4.592.592.300.25.4,8.0,11.5,G4,592.592.300.25.4,Filtro,592.0,592.0,25.0,300.0,4.0
ANA,18574.0,Filtros F7.592.592.635.25.8,12.0,15.5,F7,592.592.635.25.8,Filtro,592.0,592.0,25.0,635.0,8.0
ANA,18574.0,Filtros M5.592.592.500.25.8,12.0,14.5,M5,592.592.500.25.8,Filtro,592.0,592.0,25.0,500.0,8.0
ANA,18574.0,Filtros M5.492.492.500.25.5,12.0,14.0,M5,492.492.500.25.5,Filtro,492.0,492.0,25.0,500.0,5.0
ANA,18574.0,Filtros F7.492.492.635.25.5,12.0,14.75,F7,492.492.635.25.5,Filtro,492.0,492.0,25.0,635.0,5.0
ANA,18574.0,Filtros MV/G4.592.592.48 ,4.0,8.15,G4,592.592.48,Filtro,592.0,592.0,48.0,,
ANA,18574.0,Filtros F9.592.592.500.25.10,36.0,19.5,F9,592.592.500.25.10,Filtro,592.0,592.0,25.0,500.0,10.0
ANA,18574.0,Filtros G4.592.592.300.25.4,8.0,11.5,G4,592.592.300.25.4,Filtro,592.0,592.0,25.0,300.0,4.0
ANA,18574.0,Filtros F7.592.592.635.25.8,12.0,15.5,F7,592.592.635.25.8,Filtro,592.0,592.0,25.0,635.0,8.0
ANA,18574.0,Filtros M5.592.592.500.25.8,12.0,14.5,M5,592.592.500.25.8,Filtro,592.0,592.0,25.0,500.0,8.0
ANA,18574.0,Filtros M5.492.492.500.25.5,12.0,14.0,M5,492.492.500.25.5,Filtro,492.0,492.0,25.0,500.0,5.0
ANA,18574.0,Filtros F7.492.492.635.25.5,12.0,14.75,F7,492.492.635.25.5,Filtro,492.0,492.0,25.0,635.0,5.0
ANA,18628.0,Filtros F7/PL.415.355.48,3.0,42.5,F7,415.355.48,Filtro,415.0,355.0,48.0,,
ANA,18628.0,Filtros MV/G4.415.355.45,2.0,9.5,G4,415.355.45,Filtro,415.0,355.0,45.0,,
ANA,18628.0,Filtros F7/PL.415.355.48,3.0,42.5,F7,415.355.48,Filtro,415.0,355.0,48.0,,
ANA,18628.0,Filtros MV/G4.415.355.45,2.0,9.5,G4,415.355.45,Filtro,415.0,355.0,45.0,,
APA,17003.0,Filtros MV/G4 530.465.45,6.0,7.5,G4,530.465.45,Filtro,530.0,465.0,45.0,,
APA,17003.0,Filtros MV/G4 625.390.45,4.0,7.7,G4,625.390.45,Filtro,625.0,390.0,45.0,,
APA,17003.0,Filtros MV/G4 525.465.45,6.0,8.0,G4,525.465.45,Filtro,525.0,465.0,45.0,,
APA,17003.0,Filtros MV/G4 415.390.45,6.0,7.0,G4,415.390.45,Filtro,415.0,390.0,45.0,,
APA,17003.0,Filtros MV/G4 420.390.45,6.0,7.0,G4,420.390.45,Filtro,420.0,390.0,45.0,,
APA,17003.0,Filtros MV/G4 750.550.45,2.0,9.0,G4,750.550.45,Filtro,750.0,550.0,45.0,,
APA,17003.0,Filtros MV/G4 750.550.45,2.0,9.0,G4,750.550.45,Filtro,750.0,550.0,45.0,,
APA,17003.0,Filtros MV/G4 510.365.40,2.0,7.0,G4,510.365.40,Filtro,510.0,365.0,40.0,,
APA,17003.0,Filtros MV/G4 740.345.45,3.0,8.0,G4,740.345.45,Filtro,740.0,345.0,45.0,,
APA,17003.0,Filtros MV/G4 725.505.45,1.0,9.0,G4,725.505.45,Filtro,725.0,505.0,45.0,,
APA,17003.0,Filtros MV/G4 750.555.40,2.0,9.0,G4,750.555.40,Filtro,750.0,555.0,40.0,,
APA,17003.0,Filtros MV/G4 725.510.45,1.0,8.5,G4,725.510.45,Filtro,725.0,510.0,45.0,,
APA,17003.0,Filtros MV/G4 750.555.40,2.0,9.0,G4,750.555.40,Filtro,750.0,555.0,40.0,,
APA,17003.0,Filtros MV/G4 625.360.45,1.0,7.0,G4,625.360.45,Filtro,625.0,360.0,45.0,,
APA,17003.0,Filtros MV/G4 740.520.45,2.0,8.5,G4,740.520.45,Filtro,740.0,520.0,45.0,,
APA,17003.0,Filtros MV/G4 620.360.45,1.0,7.0,G4,620.360.45,Filtro,620.0,360.0,45.0,,
APA,17003.0,Filtros MV/G4 645.425.40,2.0,8.0,G4,645.425.40,Filtro,645.0,425.0,40.0,,
APA,17003.0,Filtros MV/G4 720.510.40,1.0,8.5,G4,720.510.40,Filtro,720.0,510.0,40.0,,
APA,17003.0,Filtros MV/G4 725.505.45,1.0,8.5,G4,725.505.45,Filtro,725.0,505.0,45.0,,
APA,17003.0,Filtros MV/G4 740.515.45,2.0,8.5,G4,740.515.45,Filtro,740.0,515.0,45.0,,
APA,17003.0,Filtros MV/G4 1050.735.45,1.0,17.5,G4,1050.735.45,Filtro,1050.0,735.0,45.0,,
APA,17003.0,Filtros MV/G4 740.520.45,2.0,8.5,G4,740.520.45,Filtro,740.0,520.0,45.0,,
APA,17003.0,Filtros MV/G4 720.515.45,2.0,8.5,G4,720.515.45,Filtro,720.0,515.0,45.0,,
APA,17003.0,Manta Filtrante G4 4m2,1.0,4.5,G4,,Manta,,,,,
APA,18617.0,Filtros MV/G4 530.465.45,6.0,8.25,G4,530.465.45,Filtro,530.0,465.0,45.0,,
APA,18617.0,Filtros MV/G4 625.390.45,4.0,8.25,G4,625.390.45,Filtro,625.0,390.0,45.0,,
APA,18617.0,Filtros MV/G4 525.465.45,6.0,8.8,G4,525.465.45,Filtro,525.0,465.0,45.0,,
APA,18617.0,Filtros MV/G4 415.390.45,6.0,7.5,G4,415.390.45,Filtro,415.0,390.0,45.0,,
APA,18617.0,Filtros MV/G4 420.390.45,6.0,7.5,G4,420.390.45,Filtro,420.0,390.0,45.0,,
APA,18617.0,Filtros MV/G4 750.550.45,2.0,9.95,G4,750.550.45,Filtro,750.0,550.0,45.0,,
APA,18617.0,Filtros MV/G4 750.550.45,2.0,9.95,G4,750.550.45,Filtro,750.0,550.0,45.0,,
APA,18617.0,Filtros MV/G4 510.365.40,2.0,7.5,G4,510.365.40,Filtro,510.0,365.0,40.0,,
APA,18617.0,Filtros MV/G4 740.345.45,3.0,8.5,G4,740.345.45,Filtro,740.0,345.0,45.0,,
APA,18617.0,Filtros MV/G4 725.505.45,1.0,9.95,G4,725.505.45,Filtro,725.0,505.0,45.0,,
APA,18617.0,Filtros MV/G4 750.555.40,2.0,9.95,G4,750.555.40,Filtro,750.0,555.0,40.0,,
APA,18617.0,Filtros MV/G4 725.510.45,1.0,8.9,G4,725.510.45,Filtro,725.0,510.0,45.0,,
APA,18617.0,Filtros MV/G4 750.555.40,2.0,9.95,G4,750.555.40,Filtro,750.0,555.0,40.0,,
APA,18617.0,Filtros MV/G4 625.360.45,1.0,7.8,G4,625.360.45,Filtro,625.0,360.0,45.0,,
APA,18617.0,Filtros MV/G4 740.520.45,2.0,9.25,G4,740.520.45,Filtro,740.0,520.0,45.0,,
APA,18617.0,Filtros MV/G4 620.360.45,1.0,7.75,G4,620.360.45,Filtro,620.0,360.0,45.0,,
APA,18617.0,Filtros MV/G4 645.425.40,2.0,8.5,G4,645.425.40,Filtro,645.0,425.0,40.0,,
APA,18617.0,Filtros MV/G4 720.510.40,1.0,9.25,G4,720.510.40,Filtro,720.0,510.0,40.0,,
APA,18617.0,Filtros MV/G4 725.505.45,1.0,9.25,G4,725.505.45,Filtro,725.0,505.0,45.0,,
APA,18617.0,Filtros MV/G4 740.515.45,2.0,9.5,G4,740.515.45,Filtro,740.0,515.0,45.0,,
APA,18617.0,Filtros MV/G4 1050.735.45,1.0,22.5,G4,1050.735.45,Filtro,1050.0,735.0,45.0,,
APA,18617.0,Filtros MV/G4 740.520.45,2.0,9.5,G4,740.520.45,Filtro,740.0,520.0,45.0,,
APA,18617.0,Filtros MV/G4 720.515.45,2.0,9.5,G4,720.515.45,Filtro,720.0,515.0,45.0,,
APA,18617.0,Manta Filtrante G4 4m2,1.0,16.0,G4,,Manta,,,,,
ARAMUS,17051.0,Filtros MV/G4 1050.650.45,6.0,17.5,G4,1050.650.45,Filtro,1050.0,650.0,45.0,,
ARAMUS,17051.0,Filtros MV/G4 1060.650.45,2.0,17.5,G4,1060.650.45,Filtro,1060.0,650.0,45.0,,
ARAMUS,17051.0,Filtros MV/G4 500.380.150,2.0,28.5,G4,500.380.150,Filtro,500.0,380.0,150.0,,
ARAMUS,17051.0,Filtros MV/G4 340.290.150,2.0,25.5,G4,340.290.150,Filtro,340.0,290.0,150.0,,
ARAMUS,22216.0,Filtros MV/G4.592.892.50,3.0,11.5,G4,592.892.50,Filtro,592.0,892.0,50.0,,
ARAMUS,22216.0,Filtros MV/G4.287.592.50,2.0,6.5,G4,287.592.50,Filtro,287.0,592.0,50.0,,
ARAMUS,22216.0,Filtros MV/G4.287.892.50,1.0,8.75,G4,287.892.50,Filtro,287.0,892.0,50.0,,
ARAMUS,22216.0,Filtros F9.592.892.500.25.6,3.0,27.5,F9,592.892.500.25.6,Filtro,592.0,892.0,25.0,500.0,6.0
ARAMUS,22216.0,Filtros F9.287.592.500.25.3,2.0,12.9,F9,287.592.500.25.3,Filtro,287.0,592.0,25.0,500.0,3.0
ARAMUS,22216.0,Filtros F9.892.287.500.25.3,1.0,15.5,F9,892.287.500.25.3,Filtro,892.0,287.0,25.0,500.0,3.0
ATM,17061.0,Filtros M5 287.287.550.25.3,2.0,10.5,M5,287.287.550.25.3,Filtro,287.0,287.0,25.0,550.0,3.0
ATM,17061.0,Filtros M5 592.592.360.25.7,8.0,12.99,M5,592.592.360.25.7,Filtro,592.0,592.0,25.0,360.0,7.0
ATM,17061.0,Filtros M5 287.592.360.25.4,8.0,10.99,M5,287.592.360.25.4,Filtro,287.0,592.0,25.0,360.0,4.0
ATM,17061.0,Filtros F7 287.287.550.25.3,4.0,14.0,F7,287.287.550.25.3,Filtro,287.0,287.0,25.0,550.0,3.0
ATM,17061.0,Filtros F7 592.592.360.25.7,16.0,15.5,F7,592.592.360.25.7,Filtro,592.0,592.0,25.0,360.0,7.0
ATM,17061.0,Filtros F7 287.592.360.25.4,16.0,14.99,F7,287.592.360.25.4,Filtro,287.0,592.0,25.0,360.0,4.0
ATM,17118.0,Filtros F7 592.592.500.20.8,2.0,15.5,F7,592.592.500.20.8,Filtro,592.0,592.0,20.0,500.0,8.0
ATM,17118.0,Filtros F7 287.592.500.20.4,2.0,12.5,F7,287.592.500.20.4,Filtro,287.0,592.0,20.0,500.0,4.0
ATM,17118.0,Filtros G4 592.592.360.20.5,4.0,11.5,G4,592.592.360.20.5,Filtro,592.0,592.0,20.0,360.0,5.0
ATM,17118.0,Filtros G4 287.592.360.20.3,4.0,10.5,G4,287.592.360.20.3,Filtro,287.0,592.0,20.0,360.0,3.0
ATM,17118.0,Filtros F7 592.592.500.20.8,4.0,15.5,F7,592.592.500.20.8,Filtro,592.0,592.0,20.0,500.0,8.0
ATM,17118.0,Filtros M5 592.592.500.20.7,6.0,15.0,M5,592.592.500.20.7,Filtro,592.0,592.0,20.0,500.0,7.0
ATM,17118.0,Filtros M5 287.592.500.20.4,2.0,12.0,M5,287.592.500.20.4,Filtro,287.0,592.0,20.0,500.0,4.0
ATM,17118.0,Filtros F7 287.592.500.20.4,1.0,12.5,F7,287.592.500.20.4,Filtro,287.0,592.0,20.0,500.0,4.0
ATM,17118.0,Filtros F7 437.592.500.20.6,1.0,14.5,F7,437.592.500.20.6,Filtro,437.0,592.0,20.0,500.0,6.0
ATM,17118.0,Filtros F7 437.287.500.20.6,1.0,14.5,F7,437.287.500.20.6,Filtro,437.0,287.0,20.0,500.0,6.0
ATM,17118.0,Filtros F9 287.592.500.20.4,1.0,12.99,F9,287.592.500.20.4,Filtro,287.0,592.0,20.0,500.0,4.0
ATM,17118.0,Filtros F9 437.592.500.20.6,1.0,16.0,F9,437.592.500.20.6,Filtro,437.0,592.0,20.0,500.0,6.0
ATM,17118.0,Filtros F9 437.287.500.20.6,1.0,16.0,F9,437.287.500.20.6,Filtro,437.0,287.0,20.0,500.0,6.0
ATM,17118.0,Filtros M5 287.592.500.20.4,1.0,12.0,M5,287.592.500.20.4,Filtro,287.0,592.0,20.0,500.0,4.0
ATM,17118.0,Filtros M5 437.592.500.20.6,1.0,14.7,M5,437.592.500.20.6,Filtro,437.0,592.0,20.0,500.0,6.0
ATM,17118.0,Filtros G4 892.490.360.20.3,2.0,10.5,G4,892.490.360.20.3,Filtro,892.0,490.0,20.0,360.0,3.0
ATM,17118.0,Filtros F7 892.490.500.20.4,2.0,22.5,F7,892.490.500.20.4,Filtro,892.0,490.0,20.0,500.0,4.0
ATM,17118.0,Filtros F7 592.592.500.20.10,1.0,22.5,F7,592.592.500.20.10,Filtro,592.0,592.0,20.0,500.0,10.0
ATM,17118.0,"Filtros F9 592,592,500.20.10",1.0,18.5,F9,500.20.10,Filtro,500.0,20.0,10.0,,
ATM,17118.0,Filtros F7 592.592.500.20.10,1.0,17.5,F7,592.592.500.20.10,Filtro,592.0,592.0,20.0,500.0,10.0
ATM,17118.0,Filtros F9 592.592.500.20.10,1.0,18.5,F9,592.592.500.20.10,Filtro,592.0,592.0,20.0,500.0,10.0
ATM,17118.0,Filtros G4 892.490.360.20.3,1.0,15.5,G4,892.490.360.20.3,Filtro,892.0,490.0,20.0,360.0,3.0
ATM,17118.0,Filtros F7 892.490.500.20.4,1.0,22.5,F7,892.490.500.20.4,Filtro,892.0,490.0,20.0,500.0,4.0
ATM,17120.0,Filtros MV/M5 495.495.95,20.0,17.5,M5,495.495.95,Filtro,495.0,495.0,95.0,,
ATM,17129.0,Filtros F9 592.592.360.20.8,12.0,15.5,F9,592.592.360.20.8,Filtro,592.0,592.0,20.0,360.0,8.0
ATM,17129.0,Filtros F9 287.592.360.20.4,6.0,12.25,F9,287.592.360.20.4,Filtro,287.0,592.0,20.0,360.0,4.0
ATM,17129.0,Filtros G4 592.592.450.25,15.0,12.95,G4,592.592.450.25,Filtro,,,,,
ATM,17129.0,Filtros M6/PL 365.620.90,10.0,39.5,M6,365.620.90,Filtro,365.0,620.0,90.0,,
ATM,17129.0,Filtros M6/PL 565.594.98,10.0,47.5,M6,565.594.98,Filtro,565.0,594.0,98.0,,
ATM,17156.0,Filtros MV/G4 1010.375.98,78.0,10.5,G4,1010.375.98,Filtro,1010.0,375.0,98.0,,
ATM,17156.0,Filtros MV/G4 705.650.98,6.0,11.5,G4,705.650.98,Filtro,705.0,650.0,98.0,,
ATM,17156.0,Filtros MV/G4 330.315.48,1.0,8.0,G4,330.315.48,Filtro,330.0,315.0,48.0,,
ATM,17156.0,Filtros MV/G4 1010.375.98,60.0,10.5,G4,1010.375.98,Filtro,1010.0,375.0,98.0,,
ATM,17156.0,Filtros MV/G4 705.650.98,3.0,11.5,G4,705.650.98,Filtro,705.0,650.0,98.0,,
ATM,17202.0,Filtros MP/G4.595.205.5,11.0,6.75,G4,595.205.5,Filtro,595.0,205.0,5.0,,
ATM,17202.0,Filtros MP/G4.790.215.5,1.0,6.95,G4,790.215.5,Filtro,790.0,215.0,5.0,,
ATM,18213.0,Filtros MP/G4.592.592.25 C/Ref,34.0,8.25,G4,592.592.25,Filtro,592.0,592.0,25.0,,
ATM,18213.0,Filtros MP/G4.592.287.25 C/Ref,6.0,6.5,G4,592.287.25,Filtro,592.0,287.0,25.0,,
ATM,18213.0,Filtros F9.592.592.400.25.8,17.0,17.5,F9,592.592.400.25.8,Filtro,592.0,592.0,25.0,400.0,8.0
ATM,18213.0,Filtros F9.287.592.400.25.4,3.0,12.5,F9,287.592.400.25.4,Filtro,287.0,592.0,25.0,400.0,4.0
ATM,18213.0,Filtros MP/G2.1090.210.5,2.0,10.5,G2,1090.210.5,Filtro,1090.0,210.0,5.0,,
ATM,18213.0,Filtros MP/G2.750.223.5,8.0,8.5,G2,750.223.5,Filtro,750.0,223.0,5.0,,
ATM,18213.0,Filtros MV/G4.592.592.48,2.0,8.15,G4,592.592.48,Filtro,592.0,592.0,48.0,,
ATM,18213.0,Filtros MV/G4.592.287.48,1.0,6.5,G4,592.287.48,Filtro,592.0,287.0,48.0,,
ATM,18213.0,Filtros F7.592.592.500.25.10,4.0,18.5,F7,592.592.500.25.10,Filtro,592.0,592.0,25.0,500.0,10.0
ATM,18213.0,Filtros F7.287.592.500.25.05,2.0,14.0,F7,287.592.500.25.05,Filtro,287.0,592.0,25.0,500.0,5.0
ATM,18213.0,Filtros MP/G4.540.645.25,1.0,8.0,G4,540.645.25,Filtro,540.0,645.0,25.0,,
ATM,18213.0,Filtros MP/G4.775.410.95,6.0,14.5,G4,775.410.95,Filtro,775.0,410.0,95.0,,
ATM,18214.0,Filtros G4.592.592.360.25.4,32.0,10.5,G4,592.592.360.25.4,Filtro,592.0,592.0,25.0,360.0,4.0
ATM,18214.0,Filtros G4.592.892.360.25.6,16.0,14.5,G4,592.892.360.25.6,Filtro,592.0,892.0,25.0,360.0,6.0
ATM,18214.0,Filtros F7.592.592.360.25.8,16.0,14.5,F7,592.592.360.25.8,Filtro,592.0,592.0,25.0,360.0,8.0
ATM,18214.0,Filtros F7.592.892.360.25.6,8.0,20.5,F7,592.892.360.25.6,Filtro,592.0,892.0,25.0,360.0,6.0
ATM,18214.0,Filtros F7.287.892.380.25.4,2.0,15.0,F7,287.892.380.25.4,Filtro,287.0,892.0,25.0,380.0,4.0
ATM,18214.0,Filtros F7.592.892.380.25.12,4.0,32.5,F7,592.892.380.25.12,Filtro,592.0,892.0,25.0,380.0,12.0
ATM,18214.0,Filtros F7.592.592.380.25.12,1.0,20.5,F7,592.592.380.25.12,Filtro,592.0,592.0,25.0,380.0,12.0
ATM,18214.0,Filtros F7/PL.430.490.96,1.0,48.5,F7,430.490.96,Filtro,430.0,490.0,96.0,,
ATM,18214.0,Filtros MV/G4.430.490.48,1.0,8.5,G4,430.490.48,Filtro,430.0,490.0,48.0,,
ATM,18215.0,Rolos G4 20 x 2mts ,2.0,110.0,G4,,Rolo,,,,,
ATM,18233.0,Filtros MV/G4.740.608.48,5.0,10.95,G4,740.608.48,Filtro,740.0,608.0,48.0,,
ATM,18233.0,Filtros MV/G4.540.510.48,4.0,8.15,G4,540.510.48,Filtro,540.0,510.0,48.0,,
ATM,18233.0,Filtros MV/G4.610.540.48,1.0,8.85,G4,610.540.48,Filtro,610.0,540.0,48.0,,
ATM,18233.0,Filtros MV/G4.620.420.48,2.0,8.75,G4,620.420.48,Filtro,620.0,420.0,48.0,,
ATM,18233.0,Filtros F9/RG.592.592.292,9.0,58.5,F9,592.592.292,Filtro,592.0,592.0,292.0,,
ATM,18233.0,Filtros F9/RG.592.287.292,3.0,39.5,F9,592.287.292,Filtro,592.0,287.0,292.0,,
ATM,18233.0,Filtros F9.435.592.245.25.6,1.0,15.5,F9,435.592.245.25.6,Filtro,435.0,592.0,25.0,245.0,6.0
ATM,18233.0,Filtros H14.610.610.292,9.0,165.0,H14,610.610.292,Filtro,610.0,610.0,292.0,,
ATM,18233.0,Filtros H14.610.305.292,1.0,105.0,H14,610.305.292,Filtro,610.0,305.0,292.0,,
ATM,18233.0,Filtros H14.610.460.292,1.0,145.0,H14,610.460.292,Filtro,610.0,460.0,292.0,,
ATM,18234.0,Filtros MV/G4.490.592.48,60.0,7.0,G4,490.592.48,Filtro,490.0,592.0,48.0,,
ATM,18234.0,Filtros M5/PL.490.592.48,60.0,31.5,M5,490.592.48,Filtro,490.0,592.0,48.0,,
ATM,18234.0,Filtros F7/PL.490.592.96,60.0,39.5,F7,490.592.96,Filtro,490.0,592.0,96.0,,
ATM,18238.0,Filtros G4.592.892.360.25.4,12.0,14.5,G4,592.892.360.25.4,Filtro,592.0,892.0,25.0,360.0,4.0
ATM,18238.0,Filtros F7.592.892.360.25.6,6.0,24.5,F7,592.892.360.25.6,Filtro,592.0,892.0,25.0,360.0,6.0
ATM,18245.0,Filtros MV/G4.450.465.45,1.0,6.5,G4,450.465.45,Filtro,450.0,465.0,45.0,,
